server_id,window_start,window_end,avg_cpu,avg_mem,alert
server_17,21:55:20,21:55:50,52.36,40.95,""
server_17,21:55:30,21:56:00,49.9,30.4,""
server_17,21:55:40,21:56:10,64.11,49.53,""
server_17,21:55:50,21:56:20,68.84,54.74,""
server_17,21:56:00,21:56:30,69.77,73.8,""
server_17,21:56:10,21:56:40,60.26,64.21,""
server_17,21:56:20,21:56:50,66.65,69.45,""
server_17,21:56:30,21:57:00,64.46,53.84,""
server_17,21:56:40,21:57:10,56.74,43.51,""
server_17,21:56:50,21:57:20,39.17,39.91,""
server_17,21:57:00,21:57:30,36.13,45.44,""
server_17,21:57:10,21:57:40,41.59,51.63,""
server_17,21:57:20,21:57:50,61.06,42.47,""
server_17,21:57:30,21:58:00,65.49,45.42,""
server_17,21:57:40,21:58:10,60.14,34.86,""
server_17,21:57:50,21:58:20,57.15,36.22,""
server_17,21:58:00,21:58:30,52.9,44.94,""
server_17,21:58:10,21:58:40,58.72,61.15,""
server_17,21:58:20,21:58:50,47.24,61.63,""
server_17,21:58:30,21:59:00,45.4,54.67,""
server_17,21:58:40,21:59:10,38.04,57.17,""
server_17,21:58:50,21:59:20,40.07,61.03,""
server_17,21:59:00,21:59:30,38.45,63.99,""
server_17,21:59:10,21:59:40,47.29,59.2,""
server_17,21:59:20,21:59:50,54.98,60.55,""
server_17,21:59:30,22:00:00,55.94,54.58,""
server_17,21:59:40,22:00:10,58.38,50.22,""
server_17,21:59:50,22:00:20,57.56,40.98,""
server_17,22:00:00,22:00:30,66.84,48.62,""
server_17,22:00:10,22:00:40,59.37,43.31,""
server_17,22:00:20,22:00:50,56.97,51.25,""
server_17,22:00:30,22:01:00,52.66,58.9,""
server_17,22:00:40,22:01:10,63.97,60.6,""
server_17,22:00:50,22:01:20,75.03,64.13,""
server_17,22:01:00,22:01:30,83.67,48.5,CPU spike suspected
server_17,22:01:10,22:01:40,77.43,51.22,CPU spike suspected
server_17,22:01:20,22:01:50,66.81,45.08,""
server_17,22:01:30,22:02:00,57.55,49.69,""
server_17,22:01:40,22:02:10,51.71,58.68,""
server_17,22:01:50,22:02:20,57.21,55.06,""
server_17,22:02:00,22:02:30,68.85,67.53,""
server_17,22:02:10,22:02:40,62.36,64.03,""
server_17,22:02:20,22:02:50,47.38,75.2,Memory saturation suspected
server_17,22:02:30,22:03:00,28.78,59.88,""
server_17,22:02:40,22:03:10,33.52,53.62,""
server_17,22:02:50,22:03:20,37.19,45.84,""
server_17,22:03:00,22:03:30,38.1,46.64,""
server_17,22:03:10,22:03:40,52.81,34.3,""
server_17,22:03:20,22:03:50,56.94,37.79,""
server_17,22:03:30,22:04:00,60.75,34.56,""
server_17,22:03:40,22:04:10,51.5,54.04,""
server_17,22:03:50,22:04:20,53.91,48.81,""
server_17,22:04:00,22:04:30,47.12,45.5,""
server_17,22:04:10,22:04:40,32.7,53.91,""
server_17,22:04:20,22:04:50,35.14,48.18,""
server_17,22:04:30,22:05:00,34.81,48.14,""
server_17,22:04:40,22:05:10,40.56,31.4,""
server_17,22:04:50,22:05:20,32.58,40.53,""
server_17,22:05:00,22:05:30,35.99,47.74,""
server_17,22:05:10,22:05:40,51.26,45.92,""
server_17,22:05:20,22:05:50,59.4,53.83,""
server_17,22:05:30,22:06:00,61.23,55.68,""
server_17,22:05:40,22:06:10,56.0,62.76,""
server_17,22:05:50,22:06:20,46.46,52.1,""
server_17,22:06:00,22:06:30,52.69,59.35,""
server_17,22:06:10,22:06:40,58.19,67.58,""
server_17,22:06:20,22:06:50,63.85,69.8,""
server_17,22:06:30,22:07:00,69.52,71.18,""
server_17,22:06:40,22:07:10,58.65,59.72,""
server_17,22:06:50,22:07:20,46.64,67.53,""
server_17,22:07:00,22:07:30,38.61,58.3,""
server_17,22:07:10,22:07:40,36.8,71.97,""
server_17,22:07:20,22:07:50,54.82,69.69,""
server_17,22:07:30,22:08:00,54.45,72.1,""
server_17,22:07:40,22:08:10,58.7,51.92,""
server_17,22:07:50,22:08:20,47.35,55.05,""
server_17,22:08:00,22:08:30,39.23,44.36,""
server_17,22:08:10,22:08:40,39.86,48.19,""
server_17,22:08:20,22:08:50,37.25,44.23,""
server_17,22:08:30,22:09:00,47.26,63.31,""
server_17,22:08:40,22:09:10,42.45,75.79,Memory saturation suspected
server_17,22:08:50,22:09:20,52.29,79.16,Memory saturation suspected
server_17,22:09:00,22:09:30,49.46,66.75,""
server_17,22:09:10,22:09:40,51.58,62.84,""
server_17,22:09:20,22:09:50,51.66,53.37,""
server_17,22:09:30,22:10:00,58.52,46.66,""
server_17,22:09:40,22:10:10,65.72,48.5,""
server_17,22:09:50,22:10:20,70.08,42.96,""
server_17,22:10:00,22:10:30,66.67,54.69,""
server_17,22:10:10,22:10:40,68.2,55.06,""
server_17,22:10:20,22:10:50,55.97,71.09,""
server_17,22:10:30,22:11:00,55.51,72.53,""
server_17,22:10:40,22:11:10,50.17,62.88,""
server_17,22:10:50,22:11:20,53.81,55.06,""
server_17,22:11:00,22:11:30,49.22,47.74,""
server_17,22:11:10,22:11:40,47.15,53.08,""
server_17,22:11:20,22:11:50,51.14,55.19,""
server_17,22:11:30,22:12:00,62.95,62.51,""
server_17,22:11:40,22:12:10,65.74,60.42,""
server_17,22:11:50,22:12:20,67.71,63.34,""
server_17,22:12:00,22:12:30,64.33,60.61,""
server_17,22:12:10,22:12:40,63.71,63.66,""
server_17,22:12:20,22:12:50,57.58,56.04,""
server_17,22:12:30,22:13:00,48.14,48.85,""
server_17,22:12:40,22:13:10,57.85,49.43,""
server_17,22:12:50,22:13:20,58.39,47.83,""
server_17,22:13:00,22:13:30,58.43,49.02,""
server_17,22:13:10,22:13:40,46.84,46.24,""
server_17,22:13:20,22:13:50,45.49,48.26,""
server_17,22:13:30,22:14:00,57.06,61.44,""
server_17,22:13:40,22:14:10,72.61,58.84,""
server_17,22:13:50,22:14:20,68.59,55.02,""
server_17,22:14:00,22:14:30,66.44,38.02,""
server_17,22:14:10,22:14:40,43.57,48.47,""
server_17,22:14:20,22:14:50,49.55,55.48,""
server_17,22:14:30,22:15:00,38.58,76.06,Memory saturation suspected
server_17,22:14:40,22:15:10,49.31,78.34,Memory saturation suspected
server_17,22:14:50,22:15:20,55.92,72.37,""
server_17,22:15:00,22:15:30,65.81,57.78,""
server_17,22:15:10,22:15:40,59.8,40.51,""
server_17,22:15:20,22:15:50,68.26,43.37,""
server_17,22:15:30,22:16:00,69.02,36.15,""
server_17,22:15:40,22:16:10,62.65,46.62,""
server_17,22:15:50,22:16:20,40.84,55.88,""
server_17,22:16:00,22:16:30,29.65,55.78,""
server_17,22:16:10,22:16:40,39.25,46.56,""
server_17,22:16:20,22:16:50,48.33,41.69,""
server_17,22:16:30,22:17:00,55.71,40.22,""
server_17,22:16:40,22:17:10,60.83,46.09,""
server_17,22:16:50,22:17:20,72.0,55.98,""
server_17,22:17:00,22:17:30,70.92,64.68,""
server_17,22:17:10,22:17:40,56.01,67.09,""
server_17,22:17:20,22:17:50,46.04,62.42,""
server_17,22:17:30,22:18:00,37.1,67.98,""
server_17,22:17:40,22:18:10,52.67,53.93,""
server_17,22:17:50,22:18:20,47.57,44.5,""
server_17,22:18:00,22:18:30,58.73,40.32,""
server_17,22:18:10,22:18:40,40.36,54.16,""
server_17,22:18:20,22:18:50,37.52,54.36,""
server_17,22:18:30,22:19:00,30.43,50.17,""
server_17,22:18:40,22:19:10,40.99,41.96,""
server_17,22:18:50,22:19:20,51.28,49.46,""
server_17,22:19:00,22:19:30,52.75,53.05,""
server_17,22:19:10,22:19:40,61.06,64.01,""
server_17,22:19:20,22:19:50,54.39,66.91,""
server_17,22:19:30,22:20:00,60.96,73.29,""
server_17,22:19:40,22:20:10,55.48,67.17,""
server_17,22:19:50,22:20:20,57.66,60.15,""
server_17,22:20:00,22:20:30,58.16,49.04,""
server_17,22:20:10,22:20:40,53.39,46.17,""
server_17,22:20:20,22:20:50,58.41,48.41,""
server_17,22:20:30,22:21:00,47.99,45.33,""
server_17,22:20:40,22:21:10,64.72,34.04,""
server_17,22:20:50,22:21:20,55.52,36.4,""
server_17,22:21:00,22:21:30,67.06,38.25,""
server_17,22:21:10,22:21:40,53.82,54.29,""
server_17,22:21:20,22:21:50,58.35,43.84,""
server_17,22:21:30,22:22:00,59.13,52.98,""
server_17,22:21:40,22:22:10,59.68,53.81,""
server_17,22:21:50,22:22:20,60.62,59.49,""
server_17,22:22:00,22:22:30,58.91,59.68,""
server_17,22:22:10,22:22:40,67.64,63.36,""
server_17,22:22:20,22:22:50,65.34,69.35,""
server_17,22:22:30,22:23:00,45.81,75.58,Memory saturation suspected
server_17,22:22:40,22:23:10,36.0,68.86,""
server_17,22:22:50,22:23:20,35.91,73.24,""
server_17,22:23:00,22:23:30,49.27,77.6,Memory saturation suspected
server_17,22:23:10,22:23:40,60.9,86.67,Memory saturation suspected
server_17,22:23:20,22:23:50,58.88,72.64,""
server_17,22:23:30,22:24:00,68.99,64.81,""
server_17,22:23:40,22:24:10,72.52,58.09,""
server_17,22:23:50,22:24:20,72.2,71.38,""
server_17,22:24:00,22:24:30,77.77,77.12,High CPU + Memory stress
server_17,22:24:10,22:24:40,59.42,79.64,Memory saturation suspected
server_17,22:24:20,22:24:50,71.49,66.73,""
server_17,22:24:30,22:25:00,56.18,53.35,""
server_17,22:24:40,22:25:10,55.14,48.54,""
server_17,22:24:50,22:25:20,38.66,58.77,""
server_17,22:25:00,22:25:30,36.77,62.86,""
server_17,22:25:10,22:25:40,38.67,65.47,""
server_17,22:25:20,22:25:50,58.11,69.85,""
server_17,22:25:30,22:26:00,68.04,72.93,""
server_17,22:25:40,22:26:10,67.37,68.12,""
server_17,22:25:50,22:26:20,55.1,51.83,""
server_17,22:26:00,22:26:30,48.95,41.14,""
server_17,22:26:10,22:26:40,60.7,48.76,""
server_17,22:26:20,22:26:50,52.53,48.58,""
server_17,22:26:30,22:27:00,41.43,45.77,""
server_17,22:26:40,22:27:10,38.45,28.15,""
server_17,22:26:50,22:27:20,48.54,37.42,""
server_17,22:27:00,22:27:30,55.46,39.17,""
server_17,22:27:10,22:27:40,56.65,58.64,""
server_17,22:27:20,22:27:50,47.22,59.66,""
server_17,22:27:30,22:28:00,51.49,76.33,Memory saturation suspected
server_17,22:27:40,22:28:10,45.92,70.27,""
server_17,22:27:50,22:28:20,52.02,68.16,""
server_17,22:28:00,22:28:30,53.75,64.41,""
server_17,22:28:10,22:28:40,39.28,79.02,Memory saturation suspected
server_17,22:28:20,22:28:50,44.05,66.51,""
server_17,22:28:30,22:29:00,45.79,65.01,""
server_17,22:28:40,22:29:10,63.6,38.96,""
server_17,22:28:50,22:29:20,63.6,49.74,""
server_17,22:29:00,22:29:30,56.28,50.67,""
server_17,22:29:10,22:29:40,56.81,58.7,""
server_17,22:29:20,22:29:50,51.69,56.62,""
server_17,22:29:30,22:30:00,66.88,63.43,""
server_17,22:29:40,22:30:10,53.8,77.56,Memory saturation suspected
server_17,22:29:50,22:30:20,49.69,83.7,Memory saturation suspected
server_17,22:30:00,22:30:30,34.25,62.92,""
server_17,22:30:10,22:30:40,53.28,44.82,""
server_17,22:30:20,22:30:50,59.3,38.21,""
server_17,22:30:30,22:31:00,63.79,42.02,""
server_17,22:30:40,22:31:10,57.8,52.62,""
server_17,22:30:50,22:31:20,60.46,56.24,""
server_17,22:31:00,22:31:30,57.37,62.92,""
server_17,22:31:10,22:31:40,49.94,53.57,""
server_17,22:31:20,22:31:50,53.83,54.7,""
server_17,22:31:30,22:32:00,53.79,51.44,""
server_17,22:31:40,22:32:10,52.19,60.74,""
server_17,22:31:50,22:32:20,39.88,51.29,""
server_17,22:32:00,22:32:30,47.54,58.87,""
server_17,22:32:10,22:32:40,43.19,63.39,""
server_17,22:32:20,22:32:50,40.43,75.16,Memory saturation suspected
server_17,22:32:30,22:33:00,46.83,79.46,Memory saturation suspected
server_17,22:32:40,22:33:10,56.23,71.11,""
server_17,22:32:50,22:33:20,71.76,59.57,""
server_17,22:33:00,22:33:30,66.93,46.02,""
server_17,22:33:10,22:33:40,57.97,39.14,""
server_17,22:33:20,22:33:50,53.03,46.46,""
server_17,22:33:30,22:34:00,52.57,50.87,""
server_17,22:33:40,22:34:10,61.73,59.53,""
server_17,22:33:50,22:34:20,58.48,55.36,""
server_17,22:34:00,22:34:30,60.63,47.04,""
server_17,22:34:10,22:34:40,64.27,48.69,""
server_17,22:34:20,22:34:50,56.84,51.06,""
server_17,22:34:30,22:35:00,62.18,58.92,""
server_17,22:34:40,22:35:10,55.61,52.62,""
server_17,22:34:50,22:35:20,70.76,57.48,""
server_17,22:35:00,22:35:30,66.27,61.31,""
server_17,22:35:10,22:35:40,64.89,56.41,""
server_17,22:35:20,22:35:50,57.41,51.98,""
server_17,22:35:30,22:36:00,57.75,53.84,""
server_17,22:35:40,22:36:10,63.51,48.52,""
server_17,22:35:50,22:36:20,62.28,40.02,""
server_17,22:36:00,22:36:30,51.72,33.36,""
server_17,22:36:10,22:36:40,51.6,49.22,""
server_17,22:36:20,22:36:50,67.31,53.37,""
server_17,22:36:30,22:37:00,63.03,50.53,""
server_17,22:36:40,22:37:10,49.75,52.46,""
server_17,22:36:50,22:37:20,35.84,57.46,""
server_17,22:37:00,22:37:30,37.17,60.37,""
server_17,22:37:10,22:37:40,54.82,60.44,""
server_17,22:37:20,22:37:50,44.75,49.31,""
server_17,22:37:30,22:38:00,52.14,40.84,""
server_17,22:37:40,22:38:10,44.09,35.43,""
server_17,22:37:50,22:38:20,55.57,45.49,""
server_17,22:38:00,22:38:30,65.86,42.5,""
server_17,22:38:10,22:38:40,75.68,53.28,""
server_17,22:38:20,22:38:50,73.59,46.9,""
server_17,22:38:30,22:39:00,61.37,65.94,""
server_17,22:38:40,22:39:10,48.81,50.79,""
server_17,22:38:50,22:39:20,55.98,63.42,""
server_17,22:39:00,22:39:30,51.01,54.45,""
server_17,22:39:10,22:39:40,55.66,64.59,""
server_17,22:39:20,22:39:50,44.91,53.52,""
server_17,22:39:30,22:40:00,51.89,42.95,""
server_17,22:39:40,22:40:10,50.67,34.55,""
server_17,22:39:50,22:40:20,48.13,49.07,""
server_17,22:40:00,22:40:30,40.5,57.74,""
server_17,22:40:10,22:40:40,46.22,69.23,""
server_17,22:40:20,22:40:50,62.37,64.56,""
server_17,22:40:30,22:41:00,64.71,67.99,""
server_17,22:40:40,22:41:10,66.28,64.1,""
server_17,22:40:50,22:41:20,54.62,58.1,""
server_17,22:41:00,22:41:30,62.76,67.17,""
server_17,22:41:10,22:41:40,54.95,61.49,""
server_17,22:41:20,22:41:50,59.04,64.49,""
server_17,22:41:30,22:42:00,44.63,50.17,""
server_17,22:41:40,22:42:10,43.01,43.32,""
server_17,22:41:50,22:42:20,35.76,34.84,""
server_17,22:42:00,22:42:30,31.6,50.68,""
server_17,22:42:10,22:42:40,36.94,59.21,""
server_17,22:42:20,22:42:50,34.68,70.68,""
server_17,22:42:30,22:43:00,29.76,73.23,""
server_17,22:42:40,22:43:10,38.27,80.53,Memory saturation suspected
server_17,22:42:50,22:43:20,49.99,72.52,""
server_17,22:43:00,22:43:30,55.67,62.65,""
server_17,22:43:10,22:43:40,35.28,69.26,""
server_17,22:43:20,22:43:50,39.38,61.96,""
server_17,22:43:30,22:44:00,48.35,59.73,""
server_17,22:43:40,22:44:10,65.32,43.11,""
server_17,22:43:50,22:44:20,62.36,57.14,""
server_17,22:44:00,22:44:30,65.15,69.03,""
server_17,22:44:10,22:44:40,60.26,74.35,Memory saturation suspected
server_17,22:44:20,22:44:50,56.35,67.7,""
server_17,22:44:30,22:45:00,47.17,47.35,""
server_17,22:44:40,22:45:10,38.95,40.64,""
server_17,22:44:50,22:45:20,46.22,51.01,""
server_17,22:45:00,22:45:30,59.15,53.34,""
server_17,22:45:10,22:45:40,78.91,57.39,CPU spike suspected
server_17,22:45:20,22:45:50,70.23,43.78,""
server_17,22:45:30,22:46:00,74.89,53.77,""
server_17,22:45:40,22:46:10,69.48,57.35,""
server_17,22:45:50,22:46:20,71.97,63.66,""
server_17,22:46:00,22:46:30,54.52,49.96,""
server_17,22:46:10,22:46:40,45.45,44.31,""
server_17,22:46:20,22:46:50,37.3,35.63,""
server_17,22:46:30,22:47:00,48.0,34.89,""
server_17,22:46:40,22:47:10,45.41,28.89,""
server_17,22:46:50,22:47:20,50.36,34.2,""
server_17,22:47:00,22:47:30,41.91,44.11,""
server_17,22:47:10,22:47:40,42.44,54.47,""
server_17,22:47:20,22:47:50,43.41,54.42,""
server_17,22:47:30,22:48:00,52.23,62.28,""
server_17,22:47:40,22:48:10,54.66,53.98,""
server_17,22:47:50,22:48:20,52.27,51.64,""
server_17,22:48:00,22:48:30,53.98,33.52,""
server_17,22:48:10,22:48:40,57.59,43.35,""
server_17,22:48:20,22:48:50,60.71,52.05,""
server_17,22:48:30,22:49:00,45.62,55.16,""
server_17,22:48:40,22:49:10,34.96,44.61,""
server_17,22:48:50,22:49:20,34.49,41.34,""
server_17,22:49:00,22:49:30,50.01,43.53,""
server_17,22:49:10,22:49:40,61.37,59.45,""
server_17,22:49:20,22:49:50,61.5,61.84,""
server_17,22:49:30,22:50:00,50.11,75.02,Memory saturation suspected
server_17,22:49:40,22:50:10,53.05,71.04,""
server_17,22:49:50,22:50:20,56.86,63.28,""
server_17,22:50:00,22:50:30,56.42,46.61,""
server_17,22:50:10,22:50:40,48.3,38.23,""
server_17,22:50:20,22:50:50,35.67,48.07,""
server_17,22:50:30,22:51:00,49.4,47.33,""
server_17,22:50:40,22:51:10,45.74,53.01,""
server_17,22:50:50,22:51:20,57.7,38.85,""
server_17,22:51:00,22:51:30,59.4,53.72,""
server_17,22:51:10,22:51:40,66.92,54.02,""
server_17,22:51:20,22:51:50,61.16,70.91,""
server_17,22:51:30,22:52:00,58.99,64.22,""
server_17,22:51:40,22:52:10,55.89,56.83,""
server_17,22:51:50,22:52:20,60.48,48.54,""
server_17,22:52:00,22:52:30,53.59,43.47,""
server_17,22:52:10,22:52:40,58.29,38.28,""
server_17,22:52:20,22:52:50,48.24,29.91,""
server_17,22:52:30,22:53:00,46.4,32.62,""
server_17,22:52:40,22:53:10,37.86,36.82,""
server_17,22:52:50,22:53:20,47.45,46.59,""
server_18,20:53:00,20:53:30,57.08,41.52,""
server_18,20:53:10,20:53:40,75.09,56.34,""
server_18,20:53:20,20:53:50,61.04,62.93,""
server_18,20:53:30,20:54:00,51.73,68.92,""
server_18,20:53:40,20:54:10,41.98,60.59,""
server_18,20:53:50,20:54:20,47.98,66.32,""
server_18,20:54:00,20:54:30,59.05,60.15,""
server_18,20:54:10,20:54:40,70.71,42.9,""
server_18,20:54:20,20:54:50,68.51,41.34,""
server_18,20:54:30,20:55:00,66.9,40.25,""
server_18,20:54:40,20:55:10,55.94,56.81,""
server_18,20:54:50,20:55:20,54.59,66.46,""
server_18,20:55:00,20:55:30,52.48,67.44,""
server_18,20:55:10,20:55:40,48.71,61.49,""
server_18,20:55:20,20:55:50,43.54,61.14,""
server_18,20:55:30,20:56:00,57.53,63.16,""
server_18,20:55:40,20:56:10,55.58,63.93,""
server_18,20:55:50,20:56:20,57.67,53.13,""
server_18,20:56:00,20:56:30,42.25,45.31,""
server_18,20:56:10,20:56:40,45.45,47.37,""
server_18,20:56:20,20:56:50,57.44,40.89,""
server_18,20:56:30,20:57:00,62.66,46.96,""
server_18,20:56:40,20:57:10,65.6,50.23,""
server_18,20:56:50,20:57:20,54.56,53.88,""
server_18,20:57:00,20:57:30,55.18,56.96,""
server_18,20:57:10,20:57:40,51.31,52.13,""
server_18,20:57:20,20:57:50,56.33,58.4,""
server_18,20:57:30,20:58:00,53.73,54.14,""
server_18,20:57:40,20:58:10,44.53,65.2,""
server_18,20:57:50,20:58:20,39.89,61.0,""
server_18,20:58:00,20:58:30,41.61,59.06,""
server_18,20:58:10,20:58:40,44.46,41.48,""
server_18,20:58:20,20:58:50,62.69,58.34,""
server_18,20:58:30,20:59:00,61.76,66.08,""
server_18,20:58:40,20:59:10,62.25,69.91,""
server_18,20:58:50,20:59:20,39.71,49.9,""
server_18,20:59:00,20:59:30,29.42,46.18,""
server_18,20:59:10,20:59:40,31.87,56.99,""
server_18,20:59:20,20:59:50,44.05,62.0,""
server_18,20:59:30,21:00:00,63.96,57.56,""
server_18,20:59:40,21:00:10,78.74,39.44,CPU spike suspected
server_18,20:59:50,21:00:20,76.19,36.41,CPU spike suspected
server_18,21:00:00,21:00:30,65.04,39.35,""
server_18,21:00:10,21:00:40,49.89,53.12,""
server_18,21:00:20,21:00:50,46.45,51.67,""
server_18,21:00:30,21:01:00,38.62,60.7,""
server_18,21:00:40,21:01:10,47.92,59.79,""
server_18,21:00:50,21:01:20,46.25,61.32,""
server_18,21:01:00,21:01:30,49.3,47.72,""
server_18,21:01:10,21:01:40,42.22,42.67,""
server_18,21:01:20,21:01:50,46.32,52.51,""
server_18,21:01:30,21:02:00,58.17,59.44,""
server_18,21:01:40,21:02:10,61.41,67.71,""
server_18,21:01:50,21:02:20,47.73,62.16,""
server_18,21:02:00,21:02:30,54.38,58.94,""
server_18,21:02:10,21:02:40,62.2,62.47,""
server_18,21:02:20,21:02:50,73.3,57.47,""
server_18,21:02:30,21:03:00,55.47,64.15,""
server_18,21:02:40,21:03:10,47.79,58.96,""
server_18,21:02:50,21:03:20,53.5,67.27,""
server_18,21:03:00,21:03:30,60.82,58.06,""
server_18,21:03:10,21:03:40,56.72,52.89,""
server_18,21:03:20,21:03:50,55.64,46.24,""
server_18,21:03:30,21:04:00,53.78,50.96,""
server_18,21:03:40,21:04:10,65.26,60.29,""
server_18,21:03:50,21:04:20,61.26,59.4,""
server_18,21:04:00,21:04:30,60.1,51.47,""
server_18,21:04:10,21:04:40,49.47,40.55,""
server_18,21:04:20,21:04:50,48.05,37.5,""
server_18,21:04:30,21:05:00,38.03,44.61,""
server_18,21:04:40,21:05:10,35.18,45.48,""
server_18,21:04:50,21:05:20,31.52,55.32,""
server_18,21:05:00,21:05:30,46.13,57.34,""
server_18,21:05:10,21:05:40,50.66,60.17,""
server_18,21:05:20,21:05:50,60.04,60.37,""
server_18,21:05:30,21:06:00,61.36,64.04,""
server_18,21:05:40,21:06:10,58.61,62.78,""
server_18,21:05:50,21:06:20,53.03,56.97,""
server_18,21:06:00,21:06:30,41.1,56.25,""
server_18,21:06:10,21:06:40,35.2,61.16,""
server_18,21:06:20,21:06:50,28.86,68.16,""
server_18,21:06:30,21:07:00,46.63,63.39,""
server_18,21:06:40,21:07:10,61.22,51.29,""
server_18,21:06:50,21:07:20,69.73,44.16,""
server_18,21:07:00,21:07:30,65.77,35.06,""
server_18,21:07:10,21:07:40,64.2,37.42,""
server_18,21:07:20,21:07:50,61.94,37.75,""
server_18,21:07:30,21:08:00,46.23,53.35,""
server_18,21:07:40,21:08:10,43.61,57.87,""
server_18,21:07:50,21:08:20,43.6,59.5,""
server_18,21:08:00,21:08:30,60.18,59.35,""
server_18,21:08:10,21:08:40,58.62,71.19,""
server_18,21:08:20,21:08:50,74.15,57.28,""
server_18,21:08:30,21:09:00,67.28,46.64,""
server_18,21:08:40,21:09:10,71.2,34.69,""
server_18,21:08:50,21:09:20,60.51,45.47,""
server_18,21:09:00,21:09:30,53.13,42.37,""
server_18,21:09:10,21:09:40,48.99,46.53,""
server_18,21:09:20,21:09:50,49.69,52.11,""
server_18,21:09:30,21:10:00,56.29,58.8,""
server_18,21:09:40,21:10:10,54.95,68.31,""
server_18,21:09:50,21:10:20,53.82,67.7,""
server_18,21:10:00,21:10:30,49.4,76.73,Memory saturation suspected
server_18,21:10:10,21:10:40,57.32,57.92,""
server_18,21:10:20,21:10:50,62.73,50.05,""
server_18,21:10:30,21:11:00,57.49,42.81,""
server_18,21:10:40,21:11:10,59.42,46.53,""
server_18,21:10:50,21:11:20,56.62,42.57,""
server_18,21:11:00,21:11:30,67.18,41.08,""
server_18,21:11:10,21:11:40,55.3,38.01,""
server_18,21:11:20,21:11:50,49.76,46.77,""
server_18,21:11:30,21:12:00,45.14,45.75,""
server_18,21:11:40,21:12:10,47.47,46.88,""
server_18,21:11:50,21:12:20,39.68,52.07,""
server_18,21:12:00,21:12:30,49.14,55.78,""
server_18,21:12:10,21:12:40,52.95,61.14,""
server_18,21:12:20,21:12:50,62.93,58.78,""
server_18,21:12:30,21:13:00,54.72,51.25,""
server_18,21:12:40,21:13:10,59.35,45.45,""
server_18,21:12:50,21:13:20,51.71,35.33,""
server_18,21:13:00,21:13:30,40.19,35.37,""
server_18,21:13:10,21:13:40,35.8,39.04,""
server_18,21:13:20,21:13:50,43.91,52.79,""
server_18,21:13:30,21:14:00,51.91,49.78,""
server_18,21:13:40,21:14:10,56.71,60.24,""
server_18,21:13:50,21:14:20,45.74,67.35,""
server_18,21:14:00,21:14:30,42.68,64.66,""
server_18,21:14:10,21:14:40,41.84,49.48,""
server_18,21:14:20,21:14:50,43.81,43.51,""
server_18,21:14:30,21:15:00,59.9,60.08,""
server_18,21:14:40,21:15:10,53.42,66.93,""
server_18,21:14:50,21:15:20,70.67,65.06,""
server_18,21:15:00,21:15:30,71.64,70.39,""
server_18,21:15:10,21:15:40,70.82,69.99,""
server_18,21:15:20,21:15:50,57.57,64.29,""
server_18,21:15:30,21:16:00,47.95,54.16,""
server_18,21:15:40,21:16:10,42.91,50.83,""
server_18,21:15:50,21:16:20,40.79,46.96,""
server_18,21:16:00,21:16:30,43.64,45.63,""
server_18,21:16:10,21:16:40,40.52,52.43,""
server_18,21:16:20,21:16:50,46.92,53.62,""
server_18,21:16:30,21:17:00,45.19,64.02,""
server_18,21:16:40,21:17:10,56.88,61.4,""
server_18,21:16:50,21:17:20,46.36,71.4,""
server_18,21:17:00,21:17:30,49.33,63.02,""
server_18,21:17:10,21:17:40,40.75,67.69,""
server_18,21:17:20,21:17:50,52.03,61.71,""
server_18,21:17:30,21:18:00,45.0,57.56,""
server_18,21:17:40,21:18:10,46.8,44.72,""
server_18,21:17:50,21:18:20,41.08,51.26,""
server_18,21:18:00,21:18:30,44.75,44.65,""
server_18,21:18:10,21:18:40,50.78,42.76,""
