server_id,window_start,window_end,max_net_in,max_disk_io,alert
server_18,21:44:00,21:44:30,19116.95,67.04,Possible DDoS
server_18,21:44:10,21:44:40,934.48,54.79,""
server_18,21:44:20,21:44:50,934.48,152.69,""
server_18,21:44:30,21:45:00,2285.87,5911.96,Disk thrash suspected
server_18,21:44:40,21:45:10,2285.87,8734.55,Disk thrash suspected
server_18,21:44:50,21:45:20,2285.87,8734.55,Disk thrash suspected
server_18,21:45:00,21:45:30,870.78,8734.55,Disk thrash suspected
server_18,21:45:10,21:45:40,2856.17,4908.52,Disk thrash suspected
server_18,21:45:20,21:45:50,15786.16,4908.52,Network flood + Disk thrash suspected
server_18,21:45:30,21:46:00,15786.16,4908.52,Network flood + Disk thrash suspected
server_18,21:45:40,21:46:10,15786.16,1085.74,Possible DDoS
server_18,21:45:50,21:46:20,4380.4,3210.26,Disk thrash suspected
server_18,21:46:00,21:46:30,2152.73,3210.26,Disk thrash suspected
server_18,21:46:10,21:46:40,2152.73,3210.26,Disk thrash suspected
server_18,21:46:20,21:46:50,2152.73,1817.13,Disk thrash suspected
server_18,21:46:30,21:47:00,2041.88,1236.0,Disk thrash suspected
server_18,21:46:40,21:47:10,7946.32,3237.45,Network flood + Disk thrash suspected
server_18,21:46:50,21:47:20,7946.32,3237.45,Network flood + Disk thrash suspected
server_18,21:47:00,21:47:30,7946.32,3237.45,Network flood + Disk thrash suspected
server_18,21:47:10,21:47:40,3764.01,639.87,""
server_18,21:47:20,21:47:50,3764.01,639.87,""
server_18,21:47:30,21:48:00,3764.01,639.87,""
server_18,21:47:40,21:48:10,668.63,4335.49,Disk thrash suspected
server_18,21:47:50,21:48:20,939.01,4335.49,Disk thrash suspected
server_18,21:48:00,21:48:30,973.17,7115.75,Disk thrash suspected
server_18,21:48:10,21:48:40,973.17,7115.75,Disk thrash suspected
server_18,21:48:20,21:48:50,973.17,7115.75,Disk thrash suspected
server_18,21:48:30,21:49:00,11473.28,1966.81,Network flood + Disk thrash suspected
server_18,21:48:40,21:49:10,14186.39,1966.81,Network flood + Disk thrash suspected
server_18,21:48:50,21:49:20,14186.39,1966.81,Network flood + Disk thrash suspected
server_18,21:49:00,21:49:30,14186.39,1910.27,Network flood + Disk thrash suspected
server_18,21:49:10,21:49:40,12617.0,8807.08,Network flood + Disk thrash suspected
server_18,21:49:20,21:49:50,667.5,8807.08,Disk thrash suspected
server_18,21:49:30,21:50:00,679.84,8807.08,Disk thrash suspected
server_18,21:49:40,21:50:10,2300.55,1739.69,Disk thrash suspected
server_18,21:49:50,21:50:20,17315.58,1739.69,Network flood + Disk thrash suspected
server_18,21:50:00,21:50:30,17315.58,5750.57,Network flood + Disk thrash suspected
server_18,21:50:10,21:50:40,17315.58,5750.57,Network flood + Disk thrash suspected
server_18,21:50:20,21:50:50,1005.22,5750.57,Disk thrash suspected
server_18,21:50:30,21:51:00,1005.22,144.2,""
server_18,21:50:40,21:51:10,7273.03,137.77,Possible DDoS
server_18,21:50:50,21:51:20,7273.03,123.63,Possible DDoS
server_18,21:51:00,21:51:30,7273.03,123.63,Possible DDoS
server_18,21:51:10,21:51:40,890.11,81.05,""
server_18,21:51:20,21:51:50,944.35,96.38,""
server_18,21:51:30,21:52:00,944.35,96.38,""
server_18,21:51:40,21:52:10,944.35,96.38,""
server_18,21:51:50,21:52:20,19501.98,89.32,Possible DDoS
server_18,21:52:00,21:52:30,19501.98,128.29,Possible DDoS
server_18,21:52:10,21:52:40,19501.98,128.29,Possible DDoS
server_18,21:52:20,21:52:50,932.67,128.29,""
server_18,21:52:30,21:53:00,894.08,127.31,""
server_18,21:52:40,21:53:10,19479.57,127.31,Possible DDoS
server_18,21:52:50,21:53:20,19479.57,5410.92,Network flood + Disk thrash suspected
server_18,21:53:00,21:53:30,19479.57,5410.92,Network flood + Disk thrash suspected
server_18,21:53:10,21:53:40,11483.07,5410.92,Network flood + Disk thrash suspected
server_18,21:53:20,21:53:50,11483.07,171.96,Possible DDoS
server_18,21:53:30,21:54:00,986.37,62.83,""
server_18,21:53:40,21:54:10,1070.02,20.91,""
server_18,21:53:50,21:54:20,1114.3,957.02,""
server_18,21:54:00,21:54:30,1114.3,957.02,""
server_18,21:54:10,21:54:40,1114.3,8114.65,Disk thrash suspected
server_18,21:54:20,21:54:50,661.13,8114.65,Disk thrash suspected
server_18,21:54:30,21:55:00,928.08,8114.65,Disk thrash suspected
server_18,21:54:40,21:55:10,1776.55,6337.82,Disk thrash suspected
server_18,21:54:50,21:55:20,1776.55,6337.82,Disk thrash suspected
server_18,21:55:00,21:55:30,1776.55,6337.82,Disk thrash suspected
server_18,21:55:10,21:55:40,981.55,3300.26,Disk thrash suspected
server_18,21:55:20,21:55:50,678.65,4431.96,Disk thrash suspected
server_18,21:55:30,21:56:00,887.06,6058.89,Disk thrash suspected
server_18,21:55:40,21:56:10,887.06,6058.89,Disk thrash suspected
server_18,21:55:50,21:56:20,887.06,7003.03,Disk thrash suspected
server_18,21:56:00,21:56:30,802.84,7003.03,Disk thrash suspected
server_18,21:56:10,21:56:40,1026.88,7003.03,Disk thrash suspected
server_18,21:56:20,21:56:50,1026.88,132.86,""
server_18,21:56:30,21:57:00,1026.88,132.86,""
server_18,21:56:40,21:57:10,2356.36,734.82,""
server_18,21:56:50,21:57:20,2754.75,1703.39,Disk thrash suspected
server_18,21:57:00,21:57:30,2754.75,1703.39,Disk thrash suspected
server_18,21:57:10,21:57:40,2754.75,1703.39,Disk thrash suspected
server_18,21:57:20,21:57:50,953.58,98.86,""
server_18,21:57:30,21:58:00,953.58,8046.13,Disk thrash suspected
server_18,21:57:40,21:58:10,868.81,8046.13,Disk thrash suspected
server_18,21:57:50,21:58:20,15048.52,8046.13,Network flood + Disk thrash suspected
server_18,21:58:00,21:58:30,15048.52,99.62,Possible DDoS
server_18,21:58:10,21:58:40,15048.52,89.19,Possible DDoS
server_18,21:58:20,21:58:50,935.84,89.19,""
server_18,21:58:30,21:59:00,603.26,91.09,""
server_18,21:58:40,21:59:10,880.56,159.67,""
server_18,21:58:50,21:59:20,880.56,159.67,""
server_18,21:59:00,21:59:30,880.56,159.67,""
server_18,21:59:10,21:59:40,17760.44,164.0,Possible DDoS
server_18,21:59:20,21:59:50,17760.44,1933.91,Network flood + Disk thrash suspected
server_18,21:59:30,22:00:00,17760.44,9430.91,Network flood + Disk thrash suspected
server_18,21:59:40,22:00:10,3084.86,9430.91,Disk thrash suspected
server_18,21:59:50,22:00:20,979.82,9430.91,Disk thrash suspected
server_18,22:00:00,22:00:30,12017.39,5462.13,Network flood + Disk thrash suspected
server_18,22:00:10,22:00:40,12017.39,122.8,Possible DDoS
server_18,22:00:20,22:00:50,12017.39,122.8,Possible DDoS
server_18,22:00:30,22:01:00,971.14,122.8,""
server_18,22:00:40,22:01:10,1003.83,132.14,""
server_18,22:00:50,22:01:20,1003.83,132.14,""
server_18,22:01:00,22:01:30,1003.83,132.14,""
server_18,22:01:10,22:01:40,856.96,161.57,""
server_18,22:01:20,22:01:50,886.89,161.57,""
server_18,22:01:30,22:02:00,953.93,161.57,""
server_18,22:01:40,22:02:10,953.93,3532.04,Disk thrash suspected
server_18,22:01:50,22:02:20,953.93,3532.04,Disk thrash suspected
server_18,22:02:00,22:02:30,962.76,8349.02,Disk thrash suspected
server_18,22:02:10,22:02:40,1624.43,8349.02,Disk thrash suspected
server_18,22:02:20,22:02:50,1624.43,8349.02,Disk thrash suspected
server_18,22:02:30,22:03:00,2962.02,1169.44,""
server_18,22:02:40,22:03:10,2962.02,511.58,""
server_18,22:02:50,22:03:20,2962.02,511.58,""
server_18,22:03:00,22:03:30,990.49,3939.31,Disk thrash suspected
server_18,22:03:10,22:03:40,990.49,3939.31,Disk thrash suspected
server_18,22:03:20,22:03:50,2248.2,3939.31,Disk thrash suspected
server_18,22:03:30,22:04:00,2439.92,1838.78,Disk thrash suspected
server_18,22:03:40,22:04:10,2439.92,1838.78,Disk thrash suspected
server_18,22:03:50,22:04:20,2439.92,1838.78,Disk thrash suspected
server_18,22:04:00,22:04:30,17788.49,4523.66,Network flood + Disk thrash suspected
server_18,22:04:10,22:04:40,17788.49,6471.81,Network flood + Disk thrash suspected
server_18,22:04:20,22:04:50,17788.49,6471.81,Network flood + Disk thrash suspected
server_18,22:04:30,22:05:00,791.85,6471.81,Disk thrash suspected
server_18,22:04:40,22:05:10,964.21,8214.07,Disk thrash suspected
server_18,22:04:50,22:05:20,17009.16,8214.07,Network flood + Disk thrash suspected
server_18,22:05:00,22:05:30,17009.16,8214.07,Network flood + Disk thrash suspected
server_18,22:05:10,22:05:40,17009.16,77.27,Possible DDoS
server_18,22:05:20,22:05:50,836.3,111.84,""
server_18,22:05:30,22:06:00,910.25,114.82,""
server_18,22:05:40,22:06:10,941.05,114.82,""
server_18,22:05:50,22:06:20,8426.89,9695.62,Network flood + Disk thrash suspected
server_18,22:06:00,22:06:30,8426.89,9695.62,Network flood + Disk thrash suspected
server_18,22:06:10,22:06:40,8426.89,9695.62,Network flood + Disk thrash suspected
server_18,22:06:20,22:06:50,3516.5,1599.88,Disk thrash suspected
server_18,22:06:30,22:07:00,948.07,136.93,""
server_18,22:06:40,22:07:10,948.07,136.93,""
server_18,22:06:50,22:07:20,10348.15,4826.29,Network flood + Disk thrash suspected
server_18,22:07:00,22:07:30,10348.15,4826.29,Network flood + Disk thrash suspected
server_18,22:07:10,22:07:40,10620.49,4826.29,Network flood + Disk thrash suspected
server_18,22:07:20,22:07:50,10620.49,140.11,Possible DDoS
server_18,22:07:30,22:08:00,10620.49,140.11,Possible DDoS
server_18,22:07:40,22:08:10,6720.55,162.77,Possible DDoS
server_18,22:07:50,22:08:20,6720.55,162.77,Possible DDoS
server_18,22:08:00,22:08:30,6720.55,162.77,Possible DDoS
server_18,22:08:10,22:08:40,5909.48,88.31,""
server_18,22:08:20,22:08:50,5909.48,587.77,""
server_18,22:08:30,22:09:00,2673.28,1042.11,""
server_18,22:08:40,22:09:10,3969.15,1112.16,""
server_18,22:08:50,22:09:20,19961.54,1112.16,Possible DDoS
server_18,22:09:00,22:09:30,19961.54,9560.33,Network flood + Disk thrash suspected
server_18,22:09:10,22:09:40,19961.54,9560.33,Network flood + Disk thrash suspected
server_18,22:09:20,22:09:50,13731.29,9560.33,Network flood + Disk thrash suspected
server_18,22:09:30,22:10:00,13731.29,4100.47,Network flood + Disk thrash suspected
server_18,22:09:40,22:10:10,10519.54,4100.47,Network flood + Disk thrash suspected
server_18,22:09:50,22:10:20,17339.45,4100.47,Network flood + Disk thrash suspected
server_18,22:10:00,22:10:30,17339.45,39.68,Possible DDoS
server_18,22:10:10,22:10:40,17339.45,1820.84,Network flood + Disk thrash suspected
server_18,22:10:20,22:10:50,17042.0,5431.98,Network flood + Disk thrash suspected
server_18,22:10:30,22:11:00,17042.0,5431.98,Network flood + Disk thrash suspected
server_18,22:10:40,22:11:10,17042.0,5431.98,Network flood + Disk thrash suspected
server_18,22:10:50,22:11:20,16730.76,173.49,Possible DDoS
server_18,22:11:00,22:11:30,16730.76,173.49,Possible DDoS
server_18,22:11:10,22:11:40,16730.76,173.49,Possible DDoS
server_18,22:11:20,22:11:50,904.45,82.11,""
server_18,22:11:30,22:12:00,15995.22,94.85,Possible DDoS
server_18,22:11:40,22:12:10,15995.22,179.75,Possible DDoS
server_18,22:11:50,22:12:20,15995.22,179.75,Possible DDoS
server_18,22:12:00,22:12:30,16268.57,8510.51,Network flood + Disk thrash suspected
server_18,22:12:10,22:12:40,16268.57,8510.51,Network flood + Disk thrash suspected
server_18,22:12:20,22:12:50,16268.57,8510.51,Network flood + Disk thrash suspected
server_18,22:12:30,22:13:00,900.84,116.04,""
server_18,22:12:40,22:13:10,10368.08,116.04,Possible DDoS
server_18,22:12:50,22:13:20,10368.08,89.97,Possible DDoS
server_18,22:13:00,22:13:30,10368.08,150.06,Possible DDoS
server_18,22:13:10,22:13:40,4691.72,584.18,""
server_18,22:13:20,22:13:50,4691.72,6512.75,Disk thrash suspected
server_18,22:13:30,22:14:00,4691.72,6512.75,Disk thrash suspected
server_18,22:13:40,22:14:10,703.67,6512.75,Disk thrash suspected
server_18,22:13:50,22:14:20,11784.92,5704.47,Network flood + Disk thrash suspected
server_18,22:14:00,22:14:30,11784.92,5704.47,Network flood + Disk thrash suspected
server_18,22:14:10,22:14:40,11784.92,6676.56,Network flood + Disk thrash suspected
server_18,22:14:20,22:14:50,18142.89,6676.56,Network flood + Disk thrash suspected
server_18,22:14:30,22:15:00,18142.89,6676.56,Network flood + Disk thrash suspected
server_18,22:14:40,22:15:10,18142.89,1792.13,Network flood + Disk thrash suspected
server_18,22:14:50,22:15:20,3845.37,5986.58,Disk thrash suspected
server_18,22:15:00,22:15:30,3845.37,5986.58,Disk thrash suspected
server_18,22:15:10,22:15:40,4893.81,5986.58,Disk thrash suspected
server_18,22:15:20,22:15:50,4893.81,5842.64,Disk thrash suspected
server_18,22:15:30,22:16:00,6377.16,5842.64,Disk thrash suspected
server_18,22:15:40,22:16:10,6377.16,5842.64,Disk thrash suspected
server_18,22:15:50,22:16:20,6377.16,5222.64,Disk thrash suspected
server_18,22:16:00,22:16:30,4732.18,5222.64,Disk thrash suspected
server_18,22:16:10,22:16:40,4732.18,8292.66,Disk thrash suspected
server_18,22:16:20,22:16:50,846.5,8292.66,Disk thrash suspected
server_18,22:16:30,22:17:00,10656.63,8781.62,Network flood + Disk thrash suspected
server_18,22:16:40,22:17:10,10656.63,8781.62,Network flood + Disk thrash suspected
server_18,22:16:50,22:17:20,10656.63,8781.62,Network flood + Disk thrash suspected
server_18,22:17:00,22:17:30,4692.39,739.42,""
server_18,22:17:10,22:17:40,4692.39,739.42,""
server_18,22:17:20,22:17:50,4692.39,739.42,""
server_18,22:17:30,22:18:00,883.6,4505.29,Disk thrash suspected
server_18,22:17:40,22:18:10,604.56,4505.29,Disk thrash suspected
server_18,22:17:50,22:18:20,525.91,6352.63,Disk thrash suspected
server_18,22:18:00,22:18:30,991.37,6352.63,Disk thrash suspected
server_18,22:18:10,22:18:40,991.37,6352.63,Disk thrash suspected
server_18,22:18:20,22:18:50,991.37,6882.77,Disk thrash suspected
server_18,22:18:30,22:19:00,2860.79,6882.77,Disk thrash suspected
server_18,22:18:40,22:19:10,19038.91,6882.77,Network flood + Disk thrash suspected
server_18,22:18:50,22:19:20,19038.91,646.54,Possible DDoS
server_18,22:19:00,22:19:30,19038.91,4674.77,Network flood + Disk thrash suspected
server_18,22:19:10,22:19:40,3655.82,5598.95,Disk thrash suspected
server_18,22:19:20,22:19:50,12598.72,5598.95,Network flood + Disk thrash suspected
server_18,22:19:30,22:20:00,12598.72,5598.95,Network flood + Disk thrash suspected
server_18,22:19:40,22:20:10,12598.72,124.35,Possible DDoS
server_18,22:19:50,22:20:20,11177.12,137.36,Possible DDoS
server_18,22:20:00,22:20:30,11177.12,137.36,Possible DDoS
server_18,22:20:10,22:20:40,11177.12,1531.05,Network flood + Disk thrash suspected
server_18,22:20:20,22:20:50,4405.29,1549.78,Disk thrash suspected
server_18,22:20:30,22:21:00,4405.29,1549.78,Disk thrash suspected
server_18,22:20:40,22:21:10,4405.29,6095.69,Disk thrash suspected
server_18,22:20:50,22:21:20,2813.97,6095.69,Disk thrash suspected
server_18,22:21:00,22:21:30,872.74,6095.69,Disk thrash suspected
server_18,22:21:10,22:21:40,903.2,3101.97,Disk thrash suspected
server_18,22:21:20,22:21:50,903.2,3101.97,Disk thrash suspected
server_18,22:21:30,22:22:00,903.2,153.93,""
server_18,22:21:40,22:22:10,609.8,95.76,""
server_18,22:21:50,22:22:20,643.21,104.75,""
server_18,22:22:00,22:22:30,643.21,104.75,""
server_18,22:22:10,22:22:40,968.96,152.92,""
server_18,22:22:20,22:22:50,968.96,152.92,""
server_18,22:22:30,22:23:00,968.96,8828.23,Disk thrash suspected
server_18,22:22:40,22:23:10,683.68,8828.23,Disk thrash suspected
server_18,22:22:50,22:23:20,2840.22,8828.23,Disk thrash suspected
server_18,22:23:00,22:23:30,2840.22,8236.77,Disk thrash suspected
server_18,22:23:10,22:23:40,2840.22,5459.25,Disk thrash suspected
server_18,22:23:20,22:23:50,958.23,5459.25,Disk thrash suspected
server_18,22:23:30,22:24:00,958.23,5459.25,Disk thrash suspected
server_18,22:23:40,22:24:10,15603.92,100.33,Possible DDoS
server_18,22:23:50,22:24:20,15603.92,131.11,Possible DDoS
server_18,22:24:00,22:24:30,15603.92,5862.63,Network flood + Disk thrash suspected
server_18,22:24:10,22:24:40,4205.74,8995.05,Disk thrash suspected
server_18,22:24:20,22:24:50,4205.74,8995.05,Disk thrash suspected
server_18,22:24:30,22:25:00,4205.74,8995.05,Disk thrash suspected
server_18,22:24:40,22:25:10,992.36,9755.85,Disk thrash suspected
server_18,22:24:50,22:25:20,931.13,9755.85,Disk thrash suspected
server_18,22:25:00,22:25:30,317.2,9755.85,Disk thrash suspected
server_18,22:25:10,22:25:40,317.2,6352.9,Disk thrash suspected
server_18,22:25:20,22:25:50,908.61,6352.9,Disk thrash suspected
server_18,22:25:30,22:26:00,1305.04,5822.29,Disk thrash suspected
server_18,22:25:40,22:26:10,5401.51,5822.29,Disk thrash suspected
server_18,22:25:50,22:26:20,5401.51,5822.29,Disk thrash suspected
server_18,22:26:00,22:26:30,5401.51,6057.14,Disk thrash suspected
server_18,22:26:10,22:26:40,790.99,6057.14,Disk thrash suspected
server_18,22:26:20,22:26:50,6001.05,6057.14,Disk thrash suspected
server_18,22:26:30,22:27:00,6001.05,869.53,""
server_18,22:26:40,22:27:10,15050.84,869.53,Possible DDoS
server_18,22:26:50,22:27:20,15050.84,869.53,Possible DDoS
server_18,22:27:00,22:27:30,15050.84,6725.17,Network flood + Disk thrash suspected
server_18,22:27:10,22:27:40,1020.34,6725.17,Disk thrash suspected
server_18,22:27:20,22:27:50,1020.34,6725.17,Disk thrash suspected
server_18,22:27:30,22:28:00,883.87,161.8,""
server_18,22:27:40,22:28:10,16221.35,4548.08,Network flood + Disk thrash suspected
server_18,22:27:50,22:28:20,16221.35,6609.06,Network flood + Disk thrash suspected
server_18,22:28:00,22:28:30,16221.35,6609.06,Network flood + Disk thrash suspected
server_18,22:28:10,22:28:40,6925.65,6609.06,Network flood + Disk thrash suspected
server_18,22:28:20,22:28:50,6925.65,1390.45,Network flood + Disk thrash suspected
server_18,22:28:30,22:29:00,6925.65,1390.45,Network flood + Disk thrash suspected
server_18,22:28:40,22:29:10,2830.09,1390.45,Disk thrash suspected
server_18,22:28:50,22:29:20,721.16,80.18,""
server_18,22:29:00,22:29:30,721.16,4521.59,Disk thrash suspected
server_18,22:29:10,22:29:40,826.74,4521.59,Disk thrash suspected
server_18,22:29:20,22:29:50,1372.45,4521.59,Disk thrash suspected
server_18,22:29:30,22:30:00,1372.45,1909.27,Disk thrash suspected
server_18,22:29:40,22:30:10,2687.17,1909.27,Disk thrash suspected
server_18,22:29:50,22:30:20,2687.17,5104.49,Disk thrash suspected
server_18,22:30:00,22:30:30,7107.98,5104.49,Network flood + Disk thrash suspected
server_18,22:30:10,22:30:40,19896.25,5104.49,Network flood + Disk thrash suspected
server_18,22:30:20,22:30:50,19896.25,9537.02,Network flood + Disk thrash suspected
server_18,22:30:30,22:31:00,19896.25,9537.02,Network flood + Disk thrash suspected
server_18,22:30:40,22:31:10,1513.01,9537.02,Disk thrash suspected
server_18,22:30:50,22:31:20,1513.01,734.84,""
server_18,22:31:00,22:31:30,956.47,124.16,""
server_18,22:31:10,22:31:40,908.25,125.95,""
server_18,22:31:20,22:31:50,18503.08,193.72,Possible DDoS
server_18,22:31:30,22:32:00,18503.08,193.72,Possible DDoS
server_18,22:31:40,22:32:10,18503.08,193.72,Possible DDoS
server_18,22:31:50,22:32:20,1773.11,1398.0,Disk thrash suspected
server_18,22:32:00,22:32:30,2847.47,1398.0,Disk thrash suspected
server_18,22:32:10,22:32:40,2847.47,1398.0,Disk thrash suspected
server_18,22:32:20,22:32:50,3126.98,1079.52,""
server_18,22:32:30,22:33:00,3126.98,990.94,""
server_18,22:32:40,22:33:10,3126.98,990.94,""
server_18,22:32:50,22:33:20,885.33,64.93,""
server_18,22:33:00,22:33:30,15061.34,135.02,Possible DDoS
server_18,22:33:10,22:33:40,15061.34,135.02,Possible DDoS
server_18,22:33:20,22:33:50,15061.34,1716.93,Network flood + Disk thrash suspected
server_18,22:33:30,22:34:00,1886.27,1716.93,Disk thrash suspected
server_18,22:33:40,22:34:10,1886.27,1716.93,Disk thrash suspected
server_18,22:33:50,22:34:20,974.1,134.66,""
server_18,22:34:00,22:34:30,974.1,134.66,""
server_18,22:34:10,22:34:40,974.1,134.66,""
server_18,22:34:20,22:34:50,1029.19,554.33,""
server_18,22:34:30,22:35:00,1029.19,5742.58,Disk thrash suspected
